direction,session,entry_ts,entry_price,box_high,box_low,atr,sl,tp,exit_ts,exit_price,exit_reason,bars_held,pnl_pips,net_pips,is_oos,orb_internal_dir,h1_aligned,atr_percentile,h2_regime,orb_size_atr,h3_tier,h5_swept_pre
long,london,2026-02-20T08:25:00+00:00,5018.35,5016.47,5004.86,5.69286,5009.81071,5035.42857,2026-02-20T09:05:00+00:00,5035.42857,tp,8,170.79,166.59,True,up,True,36.4,normal,0.06,narrow,False
long,ny,2026-02-20T14:45:00+00:00,5057.55,5054.87,5037.24,7.70071,5045.99893,5080.65214,2026-02-20T15:00:00+00:00,5045.99893,sl,3,-115.51,-119.71,True,up,True,36.4,normal,0.092,narrow,False
short,london,2026-02-23T08:20:00+00:00,5127.83,5139.56,5131.03,6.74429,5137.94643,5107.59714,2026-02-23T08:55:00+00:00,5137.94643,sl,7,-101.16,-105.36,True,up,False,25.0,compression,0.051,narrow,False
long,ny,2026-02-23T14:45:00+00:00,5194.89,5190.96,5164.85,6.54143,5185.07786,5214.51429,2026-02-23T15:00:00+00:00,5185.07786,sl,3,-98.12,-102.32,True,up,True,25.0,compression,0.157,narrow,False
short,london,2026-02-24T08:15:00+00:00,5168.32,5179.49,5169.6,6.885,5178.6475,5147.665,2026-02-24T08:30:00+00:00,5178.6475,sl,3,-103.28,-107.48,True,down,True,19.0,compression,0.062,narrow,False
long,ny,2026-02-24T15:40:00+00:00,5149.81,5139.21,5110.0,9.22786,5135.96821,5177.49357,2026-02-24T16:30:00+00:00,5135.96821,sl,10,-138.42,-142.62,True,up,True,19.0,compression,0.184,narrow,False
long,london,2026-02-25T08:15:00+00:00,5192.21,5190.16,5184.63,4.68857,5185.17714,5206.27571,2026-02-25T08:55:00+00:00,5185.17714,sl,8,-70.33,-74.53,True,down,False,18.2,compression,0.036,narrow,False
long,ny,2026-02-25T15:00:00+00:00,5198.72,5181.18,5159.09,7.80071,5187.01893,5222.12214,2026-02-25T15:20:00+00:00,5187.01893,sl,4,-117.01,-121.21,True,up,True,18.2,compression,0.145,narrow,False
short,london,2026-02-26T08:25:00+00:00,5176.89,5190.42,5179.44,5.56357,5185.23536,5160.19929,2026-02-26T09:45:00+00:00,5185.23536,sl,16,-83.45,-87.65,True,up,False,13.6,compression,0.081,narrow,False
long,ny,2026-02-26T15:50:00+00:00,5190.02,5174.85,5139.46,12.41071,5171.40393,5227.25214,2026-02-26T17:45:00+00:00,5171.40393,sl,23,-186.16,-190.36,True,up,True,13.6,compression,0.262,narrow,False
short,london,2026-02-27T08:20:00+00:00,5174.68,5182.36,5176.23,4.57214,5181.53821,5160.96357,2026-02-27T08:35:00+00:00,5181.53821,sl,3,-68.58,-72.78,True,down,True,4.5,compression,0.052,narrow,False
long,ny,2026-02-27T15:10:00+00:00,5237.94,5233.57,5213.86,9.75071,5223.31393,5267.19214,2026-02-27T15:15:00+00:00,5223.31393,sl,1,-146.26,-150.46,True,up,True,4.5,compression,0.167,narrow,False
long,london,2026-03-02T08:25:00+00:00,5415.24,5412.63,5402.34,7.45357,5404.05964,5437.60071,2026-03-02T08:40:00+00:00,5404.05964,sl,3,-111.8,-116.0,True,up,True,0.0,compression,0.088,narrow,False
short,ny,2026-03-02T16:00:00+00:00,5273.95,5355.77,5306.97,19.60357,5303.35536,5215.13929,2026-03-02T16:25:00+00:00,5303.35536,sl,5,-294.05,-298.25,True,up,False,0.0,compression,0.416,normal,False
short,london,2026-03-03T08:20:00+00:00,5316.29,5335.94,5319.9,8.47857,5329.00786,5290.85429,2026-03-03T08:55:00+00:00,5290.85429,tp,7,254.36,250.16,True,down,True,9.5,compression,0.131,narrow,False
short,ny,2026-03-03T14:45:00+00:00,5056.99,5142.69,5062.02,24.51857,5093.76786,4983.43429,2026-03-03T15:55:00+00:00,5093.76786,sl,14,-367.78,-371.98,True,down,True,9.5,compression,0.657,wide,False
long,london,2026-03-04T08:40:00+00:00,5175.75,5172.15,5147.9,8.61071,5162.83393,5201.58214,2026-03-04T09:00:00+00:00,5162.83393,sl,4,-129.16,-133.36,True,down,False,18.2,compression,0.17,narrow,False
short,ny,2026-03-04T14:45:00+00:00,5155.59,5185.08,5163.01,13.60857,5176.00286,5114.76429,2026-03-04T18:20:00+00:00,5114.76429,tp,43,408.26,404.06,True,down,True,18.2,compression,0.154,narrow,False
short,london,2026-03-05T08:15:00+00:00,5139.83,5162.6,5141.9,6.10929,5148.99393,5121.50214,2026-03-05T08:30:00+00:00,5148.99393,sl,3,-91.64,-95.84,True,down,True,18.2,compression,0.153,narrow,False
short,ny,2026-03-05T15:05:00+00:00,5070.41,5123.8,5090.91,18.36286,5097.95429,5015.32143,2026-03-05T15:50:00+00:00,5097.95429,sl,9,-275.44,-279.64,True,down,True,18.2,compression,0.243,narrow,False
short,london,2026-03-06T08:20:00+00:00,5110.28,5123.06,5110.75,5.52429,5118.56643,5093.70714,2026-03-06T09:20:00+00:00,5093.70714,tp,12,165.73,161.53,True,down,True,22.7,compression,0.09,narrow,False
long,ny,2026-03-06T14:55:00+00:00,5130.19,5115.2,5084.4,16.24357,5105.82464,5178.92071,2026-03-06T20:55:00+00:00,5153.33,time,72,231.4,227.2,True,down,False,22.7,compression,0.226,narrow,False
short,london,2026-03-09T08:20:00+00:00,5098.11,5110.74,5099.05,7.51571,5109.38357,5075.56286,2026-03-09T09:05:00+00:00,5109.38357,sl,9,-112.74,-116.94,True,down,True,30.0,normal,0.084,narrow,False
long,london,2026-03-10T08:35:00+00:00,5190.48,5185.25,5175.07,5.335,5182.4775,5206.485,2026-03-10T09:00:00+00:00,5182.4775,sl,5,-80.02,-84.22,True,down,False,33.3,normal,0.073,narrow,False
long,ny,2026-03-10T15:00:00+00:00,5213.51,5213.48,5202.78,9.42571,5199.37143,5241.78714,2026-03-10T18:15:00+00:00,5199.37143,sl,39,-141.39,-145.59,True,down,False,33.3,normal,0.077,narrow,False
short,london,2026-03-11T08:20:00+00:00,5186.84,5198.63,5188.07,5.62714,5195.28071,5169.95857,2026-03-11T09:30:00+00:00,5195.28071,sl,14,-84.41,-88.61,True,up,False,27.3,compression,0.077,narrow,False
short,ny,2026-03-11T15:10:00+00:00,5170.73,5196.19,5174.52,8.81286,5183.94929,5144.29143,2026-03-11T22:10:00+00:00,5175.07,time,72,-43.4,-47.6,True,down,True,27.3,compression,0.159,narrow,False
short,london,2026-03-12T11:30:00+00:00,5177.16,5189.74,5180.82,3.91429,5183.03143,5165.41714,2026-03-12T12:20:00+00:00,5165.41714,tp,10,117.43,113.23,True,down,True,31.8,normal,0.064,narrow,False
short,ny,2026-03-12T15:00:00+00:00,5131.83,5153.64,5139.75,9.14857,5145.55286,5104.38429,2026-03-12T17:55:00+00:00,5104.38429,tp,35,274.46,270.26,True,up,False,31.8,normal,0.1,narrow,False
long,london,2026-03-13T09:10:00+00:00,5092.43,5084.73,5066.72,7.23643,5081.57536,5114.13929,2026-03-13T10:30:00+00:00,5081.57536,sl,16,-108.55,-112.75,True,up,True,45.5,normal,0.129,narrow,False
short,ny,2026-03-13T14:50:00+00:00,5064.38,5091.94,5074.76,8.995,5077.8725,5037.395,2026-03-13T14:55:00+00:00,5037.395,tp,1,269.85,265.65,True,down,True,45.5,normal,0.123,narrow,False
short,london,2026-03-16T08:40:00+00:00,4987.25,5000.5,4988.55,7.96571,4999.19857,4963.35286,2026-03-16T10:55:00+00:00,4999.19857,sl,27,-119.49,-123.69,True,down,True,35.0,normal,0.087,narrow,False
short,ny,2026-03-16T14:45:00+00:00,4999.26,5015.12,5000.39,8.53571,5012.06357,4973.65286,2026-03-16T18:35:00+00:00,5012.06357,sl,46,-128.04,-132.24,True,down,True,35.0,normal,0.107,narrow,False
short,london,2026-03-17T09:10:00+00:00,5013.83,5026.24,5019.0,5.50857,5022.09286,4997.30429,2026-03-17T10:40:00+00:00,4997.30429,tp,18,165.26,161.06,True,down,True,14.3,compression,0.055,narrow,False
short,ny,2026-03-17T15:25:00+00:00,4994.73,5014.5,5003.05,7.59786,5006.12679,4971.93643,2026-03-17T17:00:00+00:00,5006.12679,sl,19,-113.97,-118.17,True,up,False,14.3,compression,0.086,narrow,False
short,london,2026-03-18T08:20:00+00:00,4985.48,4996.8,4987.5,4.73214,4992.57821,4971.28357,2026-03-18T09:20:00+00:00,4992.57821,sl,12,-70.98,-75.18,True,up,False,13.6,compression,0.071,narrow,False
long,ny,2026-03-18T16:55:00+00:00,4886.92,4865.12,4856.71,6.12429,4877.73357,4905.29286,2026-03-18T18:25:00+00:00,4877.73357,sl,18,-91.86,-96.06,True,up,True,13.6,compression,0.064,narrow,False
short,london,2026-03-19T08:40:00+00:00,4688.57,4740.44,4701.32,18.76714,4716.72071,4632.26857,2026-03-19T08:45:00+00:00,4716.72071,sl,1,-281.51,-285.71,True,down,True,63.6,normal,0.276,narrow,False
short,ny,2026-03-19T15:30:00+00:00,4579.59,4622.32,4581.06,20.65071,4610.56607,4517.63786,2026-03-19T15:55:00+00:00,4610.56607,sl,5,-309.76,-313.96,True,up,False,63.6,normal,0.291,narrow,False
long,london,2026-03-20T08:15:00+00:00,4724.89,4717.55,4702.07,6.61,4714.975,4744.72,2026-03-20T08:30:00+00:00,4714.975,sl,3,-99.15,-103.35,True,up,True,81.8,expansion,0.097,narrow,False
short,ny,2026-03-20T14:50:00+00:00,4554.74,4585.3,4557.53,19.58429,4584.11643,4495.98714,2026-03-20T16:10:00+00:00,4584.11643,sl,16,-293.76,-297.96,True,up,False,81.8,expansion,0.174,narrow,False
long,london,2026-03-23T09:15:00+00:00,4288.91,4255.73,4203.7,25.01,4251.395,4363.94,2026-03-23T09:35:00+00:00,4251.395,sl,4,-375.15,-379.35,True,up,True,100.0,expansion,0.312,normal,False
short,ny,2026-03-23T15:45:00+00:00,4402.31,4504.3,4469.95,21.32857,4434.30286,4338.32429,2026-03-23T17:35:00+00:00,4434.30286,sl,22,-319.93,-324.13,True,down,True,100.0,expansion,0.206,narrow,False
long,london,2026-03-24T09:55:00+00:00,4426.44,4420.75,4402.22,9.77857,4411.77214,4455.77571,2026-03-24T11:00:00+00:00,4411.77214,sl,13,-146.68,-150.88,True,up,True,100.0,expansion,0.11,narrow,False
long,ny,2026-03-24T14:50:00+00:00,4424.92,4420.71,4400.46,16.54143,4400.10786,4474.54429,2026-03-24T15:10:00+00:00,4400.10786,sl,4,-248.12,-252.32,True,up,True,100.0,expansion,0.12,narrow,False
long,london,2026-03-25T08:20:00+00:00,4562.58,4559.04,4535.82,8.22143,4550.24786,4587.24429,2026-03-25T09:40:00+00:00,4550.24786,sl,16,-123.32,-127.52,True,up,True,100.0,expansion,0.129,narrow,False
long,ny,2026-03-25T14:45:00+00:00,4572.66,4569.07,4557.48,10.88429,4556.33357,4605.31286,2026-03-25T15:05:00+00:00,4556.33357,sl,4,-163.26,-167.46,True,up,True,100.0,expansion,0.065,narrow,False
short,london,2026-03-26T08:20:00+00:00,4432.18,4459.2,4440.42,10.40571,4447.78857,4400.96286,2026-03-26T10:25:00+00:00,4447.78857,sl,25,-156.09,-160.29,True,down,True,95.5,expansion,0.106,narrow,False
short,ny,2026-03-26T15:35:00+00:00,4440.15,4478.84,4458.37,13.34214,4460.16321,4400.12357,2026-03-26T16:20:00+00:00,4400.12357,tp,9,400.26,396.06,True,down,True,95.5,expansion,0.115,narrow,False
short,london,2026-03-27T08:15:00+00:00,4440.45,4451.05,4443.04,5.80071,4449.15107,4423.04786,2026-03-27T09:05:00+00:00,4423.04786,tp,10,174.02,169.82,True,up,False,100.0,expansion,0.044,narrow,False
long,ny,2026-03-27T14:45:00+00:00,4473.56,4464.05,4451.91,12.92714,4454.16929,4512.34143,2026-03-27T14:55:00+00:00,4512.34143,tp,2,387.81,383.61,True,up,True,100.0,expansion,0.066,narrow,False
long,london,2026-03-30T08:50:00+00:00,4538.91,4537.09,4525.08,6.03571,4529.85643,4557.01714,2026-03-30T09:10:00+00:00,4529.85643,sl,4,-90.54,-94.74,True,up,True,100.0,expansion,0.065,narrow,False
long,ny,2026-03-30T15:40:00+00:00,4551.79,4533.62,4517.25,9.54857,4537.46714,4580.43571,2026-03-30T16:25:00+00:00,4537.46714,sl,9,-143.23,-147.43,True,down,False,100.0,expansion,0.089,narrow,False
short,london,2026-03-31T09:35:00+00:00,4551.01,4573.36,4560.37,5.87714,4559.82571,4533.37857,2026-03-31T09:50:00+00:00,4559.82571,sl,3,-88.16,-92.36,True,down,True,100.0,expansion,0.069,narrow,False
long,ny,2026-03-31T16:35:00+00:00,4633.07,4630.1,4604.19,8.18643,4620.79036,4657.62929,2026-03-31T17:20:00+00:00,4657.62929,tp,9,245.59,241.39,True,down,False,100.0,expansion,0.138,narrow,False
long,london,2026-04-01T08:15:00+00:00,4727.32,4726.45,4710.5,10.18143,4712.04786,4757.86429,2026-04-01T11:35:00+00:00,4757.86429,tp,40,305.44,301.24,True,up,True,100.0,expansion,0.081,narrow,False
long,ny,2026-04-01T14:45:00+00:00,4758.95,4756.59,4734.89,11.765,4741.3025,4794.245,2026-04-01T20:45:00+00:00,4762.27,time,72,33.2,29.0,True,up,True,100.0,expansion,0.11,narrow,False
short,london,2026-04-02T08:45:00+00:00,4627.53,4648.86,4628.99,9.08214,4641.15321,4600.28357,2026-04-02T11:40:00+00:00,4600.28357,tp,35,272.46,268.26,True,up,False,95.5,expansion,0.101,narrow,False
long,london,2026-04-06T08:30:00+00:00,4694.62,4694.54,4681.48,8.00357,4682.61464,4718.63071,2026-04-06T11:45:00+00:00,4682.61464,sl,39,-120.05,-124.25,True,up,True,100.0,expansion,0.064,narrow,False
short,ny,2026-04-06T15:05:00+00:00,4667.46,4697.33,4678.68,10.96286,4683.90429,4634.57143,2026-04-06T22:05:00+00:00,4666.72,time,72,7.4,3.2,True,down,True,100.0,expansion,0.091,narrow,False
long,london,2026-04-07T08:20:00+00:00,4684.35,4665.08,4644.3,9.26071,4670.45893,4712.13214,2026-04-07T09:40:00+00:00,4670.45893,sl,16,-138.91,-143.11,True,up,True,100.0,expansion,0.1,narrow,False
short,ny,2026-04-07T14:50:00+00:00,4639.8,4661.3,4642.58,13.60857,4660.21286,4598.97429,2026-04-07T16:00:00+00:00,4660.21286,sl,14,-204.13,-208.33,True,down,True,100.0,expansion,0.09,narrow,False
short,london,2026-04-08T08:30:00+00:00,4802.97,4819.38,4808.26,7.17857,4813.73786,4781.43429,2026-04-08T09:40:00+00:00,4781.43429,tp,14,215.36,211.16,True,up,False,100.0,expansion,0.051,narrow,False
short,ny,2026-04-08T14:55:00+00:00,4736.34,4770.24,4751.1,13.89143,4757.17714,4694.66571,2026-04-08T15:20:00+00:00,4757.17714,sl,5,-208.37,-212.57,True,down,True,100.0,expansion,0.087,narrow,False
long,london,2026-04-09T08:35:00+00:00,4728.85,4726.51,4719.95,6.91714,4718.47429,4749.60143,2026-04-09T11:40:00+00:00,4749.60143,tp,37,207.51,203.31,True,up,True,95.2,expansion,0.03,narrow,False
long,ny,2026-04-09T14:55:00+00:00,4768.62,4767.72,4747.29,9.65,4754.145,4797.57,2026-04-09T15:35:00+00:00,4797.57,tp,8,289.5,285.3,True,down,False,95.2,expansion,0.095,narrow,False
short,london,2026-04-10T08:15:00+00:00,4745.43,4753.29,4747.16,4.58214,4752.30321,4731.68357,2026-04-10T08:50:00+00:00,4731.68357,tp,7,137.46,133.26,True,down,True,81.0,expansion,0.031,narrow,False
short,ny,2026-04-10T15:40:00+00:00,4765.95,4794.99,4774.66,8.74643,4779.06964,4739.71071,2026-04-12T22:00:00+00:00,4739.71071,tp,64,262.39,258.19,True,down,True,81.0,expansion,0.103,narrow,False
short,london,2026-04-13T08:55:00+00:00,4723.36,4738.54,4732.28,5.29429,4731.30143,4707.47714,2026-04-13T11:40:00+00:00,4707.47714,tp,33,158.83,154.63,True,down,True,52.6,normal,0.034,narrow,False
short,ny,2026-04-13T15:00:00+00:00,4707.58,4722.57,4708.69,8.40571,4720.18857,4682.36286,2026-04-13T16:10:00+00:00,4720.18857,sl,14,-126.09,-130.29,True,up,False,52.6,normal,0.076,narrow,False
long,london,2026-04-14T08:25:00+00:00,4785.99,4782.58,4774.24,5.79786,4777.29321,4803.38357,2026-04-14T09:30:00+00:00,4777.29321,sl,13,-86.97,-91.17,True,up,True,25.0,compression,0.052,narrow,False
short,london,2026-04-15T09:20:00+00:00,4804.32,4812.64,4804.6,6.01929,4813.34893,4786.26214,2026-04-15T11:50:00+00:00,4813.34893,sl,30,-90.29,-94.49,True,up,False,19.0,compression,0.053,narrow,False
short,ny,2026-04-15T15:00:00+00:00,4810.19,4825.66,4815.48,5.63571,4818.64357,4793.28286,2026-04-15T15:30:00+00:00,4793.28286,tp,6,169.07,164.87,True,down,True,19.0,compression,0.068,narrow,False
short,london,2026-04-16T10:10:00+00:00,4807.11,4822.0,4807.29,3.77857,4812.77786,4795.77429,2026-04-16T10:55:00+00:00,4812.77786,sl,9,-56.68,-60.88,True,down,True,14.3,compression,0.099,narrow,False
long,ny,2026-04-16T16:05:00+00:00,4805.96,4800.59,4773.06,6.90786,4795.59821,4826.68357,2026-04-16T16:30:00+00:00,4795.59821,sl,5,-103.62,-107.82,True,up,True,14.3,compression,0.186,narrow,False
long,london,2026-04-17T08:45:00+00:00,4793.64,4790.99,4780.86,4.98929,4786.15607,4808.60786,2026-04-17T10:35:00+00:00,4786.15607,sl,22,-74.84,-79.04,True,down,False,4.8,compression,0.073,narrow,False
long,london,2026-04-20T08:50:00+00:00,4793.75,4791.77,4786.14,3.91,4787.885,4805.48,2026-04-20T09:30:00+00:00,4787.885,sl,8,-58.65,-62.85,True,up,True,0.0,compression,0.042,narrow,False
short,ny,2026-04-20T15:00:00+00:00,4798.0,4827.59,4810.61,8.21143,4810.31714,4773.36571,2026-04-20T17:10:00+00:00,4810.31714,sl,26,-123.17,-127.37,True,down,True,0.0,compression,0.126,narrow,False
long,london,2026-04-21T08:40:00+00:00,4791.68,4787.61,4774.72,5.24071,4783.81893,4807.40214,2026-04-21T09:00:00+00:00,4783.81893,sl,4,-78.61,-82.81,True,down,False,0.0,compression,0.099,narrow,False
short,ny,2026-04-21T14:45:00+00:00,4727.6,4775.01,4743.73,9.27429,4741.51143,4699.77714,2026-04-21T14:55:00+00:00,4741.51143,sl,2,-139.11,-143.31,True,down,True,0.0,compression,0.241,narrow,False
short,london,2026-04-22T08:20:00+00:00,4754.69,4762.31,4757.75,3.405,4759.7975,4744.475,2026-04-22T09:00:00+00:00,4759.7975,sl,8,-51.08,-55.28,True,down,True,0.0,compression,0.036,narrow,False
short,ny,2026-04-22T15:35:00+00:00,4728.07,4744.59,4729.96,6.12714,4737.26071,4709.68857,2026-04-22T17:10:00+00:00,4737.26071,sl,19,-91.91,-96.11,True,down,True,0.0,compression,0.116,narrow,False
short,london,2026-04-23T08:40:00+00:00,4703.79,4724.74,4717.51,5.25786,4711.67679,4688.01643,2026-04-23T10:10:00+00:00,4688.01643,tp,18,157.74,153.54,True,down,True,0.0,compression,0.06,narrow,False
long,ny,2026-04-23T14:50:00+00:00,4735.06,4734.71,4726.16,7.00857,4724.54714,4756.08571,2026-04-23T15:45:00+00:00,4724.54714,sl,11,-105.13,-109.33,True,up,True,0.0,compression,0.071,narrow,False
long,london,2026-04-24T09:10:00+00:00,4695.32,4694.65,4686.5,4.03214,4689.27179,4707.41643,2026-04-24T09:20:00+00:00,4689.27179,sl,2,-60.48,-64.68,True,down,False,0.0,compression,0.075,narrow,False
short,london,2026-04-27T08:30:00+00:00,4709.6,4714.4,4710.22,3.39571,4714.69357,4699.41286,2026-04-27T08:45:00+00:00,4714.69357,sl,3,-50.94,-55.14,True,down,True,0.0,compression,0.039,narrow,False
short,ny,2026-04-27T14:50:00+00:00,4680.67,4696.73,4683.53,6.42071,4690.30107,4661.40786,2026-04-27T20:50:00+00:00,4678.83,time,72,18.4,14.2,True,up,False,0.0,compression,0.123,narrow,False
short,london,2026-04-28T09:30:00+00:00,4611.84,4633.51,4614.83,5.64,4620.3,4594.92,2026-04-28T11:20:00+00:00,4594.92,tp,22,169.2,165.0,True,down,True,0.0,compression,0.197,narrow,False
long,ny,2026-04-28T15:55:00+00:00,4586.56,4578.04,4557.35,7.14929,4575.83607,4608.00786,2026-04-28T22:55:00+00:00,4594.11,time,72,75.5,71.3,True,down,False,0.0,compression,0.218,narrow,False
short,london,2026-04-29T08:30:00+00:00,4562.4,4573.29,4564.51,5.34857,4570.42286,4546.35429,2026-04-29T08:45:00+00:00,4570.42286,sl,3,-80.23,-84.43,True,down,True,0.0,compression,0.093,narrow,False
long,ny,2026-04-29T15:35:00+00:00,4551.06,4542.74,4530.91,6.17643,4541.79536,4569.58929,2026-04-29T17:45:00+00:00,4541.79536,sl,26,-92.65,-96.85,True,up,True,0.0,compression,0.126,narrow,False
long,london,2026-04-30T10:20:00+00:00,4634.21,4629.5,4597.31,5.71929,4625.63107,4651.36786,2026-04-30T12:30:00+00:00,4625.63107,sl,26,-85.79,-89.99,True,up,True,0.0,compression,0.342,normal,False
short,ny,2026-04-30T16:15:00+00:00,4607.68,4622.61,4610.81,5.09,4615.315,4592.41,2026-04-30T16:50:00+00:00,4615.315,sl,7,-76.35,-80.55,True,up,False,0.0,compression,0.126,narrow,False
short,london,2026-05-01T08:15:00+00:00,4571.6,4582.53,4573.71,5.45429,4579.78143,4555.23714,2026-05-01T12:05:00+00:00,4579.78143,sl,46,-81.81,-86.01,True,down,True,14.3,compression,0.091,narrow,False
long,ny,2026-05-01T16:15:00+00:00,4647.17,4646.03,4630.58,6.29,4637.735,4666.04,2026-05-01T16:30:00+00:00,4637.735,sl,3,-94.35,-98.55,True,down,False,14.3,compression,0.159,narrow,False
short,london,2026-05-04T10:00:00+00:00,4560.22,4581.02,4574.23,4.96071,4567.66107,4545.33786,2026-05-04T10:05:00+00:00,4545.33786,tp,1,148.82,144.62,True,up,False,15.0,compression,0.07,narrow,False
short,ny,2026-05-04T15:00:00+00:00,4561.26,4583.25,4570.44,8.53643,4574.06464,4535.65071,2026-05-04T15:20:00+00:00,4535.65071,tp,4,256.09,251.89,True,down,True,15.0,compression,0.132,narrow,False
